instructions_text.started,instructions_text.stopped,instructions_keyresp.keys,instructions_keyresp.rt,instructions_keyresp.started,instructions_keyresp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
10.207024897001247,None,space,1.2177051860016945,10.207024897001247,None,,001,2020_Feb_15_1655,demo,3.2.4,60.11677274255614,
