7.5437 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1440, 900]. Using actual size
8.3848 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x1314a2860>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x132bd0320>, multiSample=False, name='window1', numSamples=2, pos=[360.0, 225.0], screen=0, size=array([2880, 1800]), stereo=False, units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
8.3848 	EXP 	window1: recordFrameIntervals = False
8.5497 	EXP 	window1: recordFrameIntervals = True
8.7339 	EXP 	window1: recordFrameIntervals = False
9.3051 	EXP 	Created instructions_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='instructions_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Welcome!', units='height', win=Window(...), wrapWidth=1)
9.3684 	EXP 	Created show_condition_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='show_condition_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
9.4001 	EXP 	instructions_text: autoDraw = True
9.6399 	EXP 	Imported csvs/noise_conditions.csv as conditions, 4 conditions, 1 params
9.6404 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
9.6407 	EXP 	New trial (rep=0, index=0): OrderedDict([('condition', 4)])
9.6434 	EXP 	Imported csvs/condition_4_wlists_indices.csv as conditions, 8 conditions, 1 params
9.6438 	EXP 	Created sequence: random, trialTypes=8, nReps=1, seed=None
9.6440 	EXP 	New trial (rep=0, index=0): OrderedDict([('wlist_index', 16)])
9.6470 	EXP 	Imported csvs/16.csv as conditions, 7 conditions, 1 params
9.6473 	EXP 	Created sequence: random, trialTypes=7, nReps=1, seed=None
9.6474 	EXP 	New trial (rep=0, index=0): OrderedDict([('word', 'usage')])
9.6651 	DATA 	Keypress: space
9.6835 	EXP 	instructions_text: autoDraw = False
9.6835 	EXP 	show_condition_text: text = 'usage'
9.6835 	EXP 	show_condition_text: autoDraw = True
9.6841 	EXP 	New trial (rep=0, index=1): OrderedDict([('word', 'are')])
9.7014 	EXP 	show_condition_text: autoDraw = False
9.7014 	EXP 	show_condition_text: text = 'are'
