instructions_text.started,instructions_text.stopped,instructions_keyresp.keys,instructions_keyresp.rt,instructions_keyresp.started,instructions_keyresp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
15.707675131008727,None,space,0.4940945560083492,15.707675131008727,None,,001,2020_Feb_25_1729,demo,3.2.4,60.293812106004616,
