instructions_text.started,instructions_text.stopped,instructions_keyresp.keys,instructions_keyresp.rt,instructions_keyresp.started,instructions_keyresp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
7.529444836000039,None,space,0.8725423050000245,7.529444836000039,None,,001,2020_Feb_15_1721,demo,3.2.4,59.87132263752081,
