instructions_text.started,instructions_text.stopped,instructions_keyresp.keys,instructions_keyresp.rt,instructions_keyresp.started,instructions_keyresp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
9.756722340986016,None,space,0.22352893200877588,9.756722340986016,None,,001,2020_Feb_25_1756,demo,3.2.4,60.051337288200216,
