instructions_text.started,instructions_text.stopped,instructions_keyresp.keys,instructions_keyresp.rt,instructions_keyresp.started,instructions_keyresp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
7.080275866999727,None,space,0.75252441700286,7.080275866999727,None,,001,2020_Feb_15_1632,demo,3.2.4,59.908104323277286,
