instructions_text.started,instructions_text.stopped,instructions_keyresp.keys,instructions_keyresp.rt,instructions_keyresp.started,instructions_keyresp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
8.016069276999929,None,space,1.1560142260000248,8.016069276999929,None,,001,2020_Feb_15_1723,demo,3.2.4,59.86643009210137,
