5.4396 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1440, 900]. Using actual size
6.1554 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x131fed860>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x132d0fb70>, multiSample=False, name='window1', numSamples=2, pos=[360.0, 225.0], screen=0, size=array([2880, 1800]), stereo=False, units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.1555 	EXP 	window1: recordFrameIntervals = False
6.3207 	EXP 	window1: recordFrameIntervals = True
6.6463 	EXP 	window1: recordFrameIntervals = False
7.0543 	EXP 	Created instructions_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='instructions_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Welcome!', units='height', win=Window(...), wrapWidth=1)
7.1058 	EXP 	Created show_condition_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='show_condition_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
7.1292 	EXP 	instructions_text: autoDraw = True
7.3687 	EXP 	Imported csvs/noise_conditions.csv as conditions, 4 conditions, 1 params
7.3690 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
7.3692 	EXP 	New trial (rep=0, index=0): OrderedDict([('condition', 3)])
7.3713 	EXP 	Imported csvs/condition_3_wlists_indices.csv as conditions, 8 conditions, 1 params
7.3716 	EXP 	Created sequence: random, trialTypes=8, nReps=1, seed=None
7.3718 	EXP 	New trial (rep=0, index=0): OrderedDict([('wlist_index', 1)])
7.3824 	EXP 	Imported csvs/1.csv as conditions, 11 conditions, 1 params
7.3827 	EXP 	Created sequence: random, trialTypes=11, nReps=1, seed=None
7.3829 	EXP 	New trial (rep=0, index=0): OrderedDict([('word', 'apartment')])
7.4004 	DATA 	Keypress: space
7.4129 	EXP 	instructions_text: autoDraw = False
7.4129 	EXP 	show_condition_text: text = 'apartment'
7.4129 	EXP 	show_condition_text: autoDraw = True
7.8971 	EXP 	New trial (rep=0, index=1): OrderedDict([('word', 'owns')])
7.9159 	EXP 	show_condition_text: autoDraw = False
7.9159 	EXP 	show_condition_text: text = 'owns'
7.9159 	EXP 	show_condition_text: autoDraw = True
8.4134 	EXP 	New trial (rep=0, index=2): OrderedDict([('word', 'optimal')])
8.4307 	EXP 	show_condition_text: autoDraw = False
8.4307 	EXP 	show_condition_text: text = 'optimal'
8.4307 	EXP 	show_condition_text: autoDraw = True
8.9298 	EXP 	New trial (rep=0, index=3): OrderedDict([('word', 'informative')])
8.9493 	EXP 	show_condition_text: autoDraw = False
8.9493 	EXP 	show_condition_text: text = 'informative'
8.9493 	EXP 	show_condition_text: autoDraw = True
9.4464 	EXP 	New trial (rep=0, index=4): OrderedDict([('word', 'aspnet')])
9.4619 	EXP 	show_condition_text: autoDraw = False
9.4619 	EXP 	show_condition_text: text = 'aspnet'
9.4619 	EXP 	show_condition_text: autoDraw = True
9.9630 	EXP 	New trial (rep=0, index=5): OrderedDict([('word', 'page')])
9.9793 	EXP 	show_condition_text: autoDraw = False
9.9793 	EXP 	show_condition_text: text = 'page'
9.9793 	EXP 	show_condition_text: autoDraw = True
10.4794 	EXP 	New trial (rep=0, index=6): OrderedDict([('word', 'lists')])
10.4968 	EXP 	show_condition_text: autoDraw = False
10.4968 	EXP 	show_condition_text: text = 'lists'
10.4968 	EXP 	show_condition_text: autoDraw = True
10.9960 	EXP 	New trial (rep=0, index=7): OrderedDict([('word', 'dp')])
11.0127 	EXP 	show_condition_text: autoDraw = False
11.0127 	EXP 	show_condition_text: text = 'dp'
11.0127 	EXP 	show_condition_text: autoDraw = True
11.5132 	EXP 	New trial (rep=0, index=8): OrderedDict([('word', 'ion')])
11.5292 	EXP 	show_condition_text: autoDraw = False
11.5292 	EXP 	show_condition_text: text = 'ion'
11.5292 	EXP 	show_condition_text: autoDraw = True
12.0295 	EXP 	New trial (rep=0, index=9): OrderedDict([('word', 'coins')])
12.0458 	EXP 	show_condition_text: autoDraw = False
12.0458 	EXP 	show_condition_text: text = 'coins'
12.0458 	EXP 	show_condition_text: autoDraw = True
12.5459 	EXP 	New trial (rep=0, index=10): OrderedDict([('word', 'jackie')])
12.5627 	EXP 	show_condition_text: autoDraw = False
12.5627 	EXP 	show_condition_text: text = 'jackie'
12.5627 	EXP 	show_condition_text: autoDraw = True
13.0789 	EXP 	show_condition_text: autoDraw = False
13.0789 	EXP 	show_condition_text: text = '****'
13.0789 	EXP 	show_condition_text: autoDraw = True
13.0952 	EXP 	show_condition_text: text = '****'
13.0952 	EXP 	show_condition_text: autoDraw = True
13.1120 	EXP 	show_condition_text: text = '****'
13.1120 	EXP 	show_condition_text: autoDraw = True
