instructions_text.started,instructions_text.stopped,instructions_keyresp.keys,instructions_keyresp.rt,instructions_keyresp.started,instructions_keyresp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
13.759789312003704,None,space,1.4719343480028328,13.759789312003704,None,,001,2020_Feb_19_1407,demo,3.2.4,59.77299567117408,
