instructions_text.started,instructions_text.stopped,instructions_keyresp.keys,instructions_keyresp.rt,instructions_keyresp.started,instructions_keyresp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
7.005654175001837,None,space,0.23415334099991014,7.005654175001837,None,,001,2020_Feb_17_1955,demo,3.2.4,60.103650549167675,
