7.9584 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1440, 900]. Using actual size
8.7558 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x131d0a898>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x132ceeb70>, multiSample=False, name='window1', numSamples=2, pos=[360.0, 225.0], screen=0, size=array([2880, 1800]), stereo=False, units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
8.7558 	EXP 	window1: recordFrameIntervals = False
8.9211 	EXP 	window1: recordFrameIntervals = True
9.1049 	EXP 	window1: recordFrameIntervals = False
9.5961 	EXP 	Created instructions_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='instructions_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Welcome!', units='height', win=Window(...), wrapWidth=1)
9.6479 	EXP 	Created show_condition_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='show_condition_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
9.6721 	EXP 	instructions_text: autoDraw = True
9.9440 	EXP 	Imported csvs/noise_conditions.csv as conditions, 4 conditions, 1 params
9.9443 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
9.9446 	EXP 	New trial (rep=0, index=0): OrderedDict([('condition', 4)])
9.9473 	EXP 	Imported csvs/condition_4_wlists_indices.csv as conditions, 8 conditions, 1 params
9.9476 	EXP 	Created sequence: random, trialTypes=8, nReps=1, seed=None
9.9479 	EXP 	New trial (rep=0, index=0): OrderedDict([('wlist_index', 14)])
9.9506 	EXP 	Imported csvs/14.csv as conditions, 9 conditions, 1 params
9.9509 	EXP 	Created sequence: random, trialTypes=9, nReps=1, seed=None
9.9512 	EXP 	New trial (rep=0, index=0): OrderedDict([('word', 'bangladesh')])
9.9717 	DATA 	Keypress: space
9.9879 	EXP 	instructions_text: autoDraw = False
9.9879 	EXP 	show_condition_text: text = 'bangladesh'
9.9879 	EXP 	show_condition_text: autoDraw = True
9.9884 	EXP 	New trial (rep=0, index=1): OrderedDict([('word', 'hardly')])
9.9969 	EXP 	New trial (rep=0, index=2): OrderedDict([('word', 'debt')])
10.0002 	EXP 	New trial (rep=0, index=3): OrderedDict([('word', 'rights')])
10.0057 	EXP 	New trial (rep=0, index=4): OrderedDict([('word', 'handles')])
10.0096 	EXP 	New trial (rep=0, index=5): OrderedDict([('word', 'breast')])
10.0135 	EXP 	New trial (rep=0, index=6): OrderedDict([('word', 'ranch')])
10.0197 	EXP 	New trial (rep=0, index=7): OrderedDict([('word', 'ho')])
10.0227 	EXP 	New trial (rep=0, index=8): OrderedDict([('word', 'surround')])
10.0543 	EXP 	show_condition_text: autoDraw = False
10.0543 	EXP 	show_condition_text: text = 'hardly'
10.0543 	EXP 	show_condition_text: autoDraw = False
10.0543 	EXP 	show_condition_text: text = 'debt'
10.0543 	EXP 	show_condition_text: autoDraw = False
10.0543 	EXP 	show_condition_text: text = 'rights'
10.0543 	EXP 	show_condition_text: autoDraw = False
10.0543 	EXP 	show_condition_text: text = 'handles'
10.0543 	EXP 	show_condition_text: autoDraw = False
10.0543 	EXP 	show_condition_text: text = 'breast'
10.0543 	EXP 	show_condition_text: autoDraw = False
10.0543 	EXP 	show_condition_text: text = 'ranch'
10.0543 	EXP 	show_condition_text: autoDraw = False
10.0543 	EXP 	show_condition_text: text = 'ho'
10.0543 	EXP 	show_condition_text: autoDraw = False
10.0543 	EXP 	show_condition_text: text = 'surround'
10.0543 	EXP 	show_condition_text: autoDraw = False
10.0543 	EXP 	show_condition_text: text = '****'
10.0543 	EXP 	show_condition_text: autoDraw = True
10.0734 	EXP 	show_condition_text: text = '****'
10.0734 	EXP 	show_condition_text: autoDraw = True
10.0877 	EXP 	show_condition_text: text = '****'
10.0877 	EXP 	show_condition_text: autoDraw = True
10.1041 	EXP 	show_condition_text: text = '****'
10.1041 	EXP 	show_condition_text: autoDraw = True
10.1211 	EXP 	show_condition_text: text = '****'
10.1211 	EXP 	show_condition_text: autoDraw = True
10.1379 	EXP 	show_condition_text: text = '****'
10.1379 	EXP 	show_condition_text: autoDraw = True
10.1537 	EXP 	show_condition_text: text = '****'
10.1537 	EXP 	show_condition_text: autoDraw = True
10.1713 	EXP 	show_condition_text: text = '****'
10.1713 	EXP 	show_condition_text: autoDraw = True
10.1878 	EXP 	show_condition_text: text = '****'
10.1878 	EXP 	show_condition_text: autoDraw = True
10.2035 	EXP 	show_condition_text: text = '****'
10.2035 	EXP 	show_condition_text: autoDraw = True
10.2213 	EXP 	show_condition_text: text = '****'
10.2213 	EXP 	show_condition_text: autoDraw = True
10.2378 	EXP 	show_condition_text: text = '****'
10.2378 	EXP 	show_condition_text: autoDraw = True
10.2543 	EXP 	show_condition_text: text = '****'
10.2543 	EXP 	show_condition_text: autoDraw = True
10.2711 	EXP 	show_condition_text: text = '****'
10.2711 	EXP 	show_condition_text: autoDraw = True
10.2879 	EXP 	show_condition_text: text = '****'
10.2879 	EXP 	show_condition_text: autoDraw = True
10.3044 	EXP 	show_condition_text: text = '****'
10.3044 	EXP 	show_condition_text: autoDraw = True
10.3212 	EXP 	show_condition_text: text = '****'
10.3212 	EXP 	show_condition_text: autoDraw = True
10.3370 	EXP 	show_condition_text: text = '****'
10.3370 	EXP 	show_condition_text: autoDraw = True
10.3541 	EXP 	show_condition_text: text = '****'
10.3541 	EXP 	show_condition_text: autoDraw = True
10.3715 	EXP 	show_condition_text: text = '****'
10.3715 	EXP 	show_condition_text: autoDraw = True
10.3878 	EXP 	show_condition_text: text = '****'
10.3878 	EXP 	show_condition_text: autoDraw = True
10.4044 	EXP 	show_condition_text: text = '****'
10.4044 	EXP 	show_condition_text: autoDraw = True
10.4207 	EXP 	show_condition_text: text = '****'
10.4207 	EXP 	show_condition_text: autoDraw = True
10.4380 	EXP 	show_condition_text: text = '****'
10.4380 	EXP 	show_condition_text: autoDraw = True
10.4542 	EXP 	show_condition_text: text = '****'
10.4542 	EXP 	show_condition_text: autoDraw = True
10.4713 	EXP 	show_condition_text: text = '****'
10.4713 	EXP 	show_condition_text: autoDraw = True
10.4872 	EXP 	show_condition_text: text = '****'
10.4872 	EXP 	show_condition_text: autoDraw = True
10.5044 	EXP 	show_condition_text: text = '****'
10.5044 	EXP 	show_condition_text: autoDraw = True
10.5212 	EXP 	show_condition_text: text = '****'
10.5212 	EXP 	show_condition_text: autoDraw = True
10.5370 	EXP 	show_condition_text: text = '****'
10.5370 	EXP 	show_condition_text: autoDraw = True
10.5543 	EXP 	show_condition_text: text = '****'
10.5543 	EXP 	show_condition_text: autoDraw = True
10.5711 	EXP 	show_condition_text: text = '****'
10.5711 	EXP 	show_condition_text: autoDraw = True
10.5875 	EXP 	show_condition_text: text = '****'
10.5875 	EXP 	show_condition_text: autoDraw = True
10.6047 	EXP 	show_condition_text: text = '****'
10.6047 	EXP 	show_condition_text: autoDraw = True
10.6208 	EXP 	show_condition_text: text = '****'
10.6208 	EXP 	show_condition_text: autoDraw = True
10.6380 	EXP 	show_condition_text: text = '****'
10.6380 	EXP 	show_condition_text: autoDraw = True
10.6542 	EXP 	show_condition_text: text = '****'
10.6542 	EXP 	show_condition_text: autoDraw = True
10.6709 	EXP 	show_condition_text: text = '****'
10.6709 	EXP 	show_condition_text: autoDraw = True
10.6870 	EXP 	show_condition_text: text = '****'
10.6870 	EXP 	show_condition_text: autoDraw = True
10.7040 	EXP 	show_condition_text: text = '****'
10.7040 	EXP 	show_condition_text: autoDraw = True
10.7210 	EXP 	show_condition_text: text = '****'
10.7210 	EXP 	show_condition_text: autoDraw = True
10.7374 	EXP 	show_condition_text: text = '****'
10.7374 	EXP 	show_condition_text: autoDraw = True
10.7545 	EXP 	show_condition_text: text = '****'
10.7545 	EXP 	show_condition_text: autoDraw = True
10.7710 	EXP 	show_condition_text: text = '****'
10.7710 	EXP 	show_condition_text: autoDraw = True
10.7870 	EXP 	show_condition_text: text = '****'
10.7870 	EXP 	show_condition_text: autoDraw = True
10.8035 	EXP 	show_condition_text: text = '****'
10.8035 	EXP 	show_condition_text: autoDraw = True
10.8215 	EXP 	show_condition_text: text = '****'
10.8215 	EXP 	show_condition_text: autoDraw = True
10.8382 	EXP 	show_condition_text: text = '****'
10.8382 	EXP 	show_condition_text: autoDraw = True
10.8546 	EXP 	show_condition_text: text = '****'
10.8546 	EXP 	show_condition_text: autoDraw = True
10.8707 	EXP 	show_condition_text: text = '****'
10.8707 	EXP 	show_condition_text: autoDraw = True
10.8878 	EXP 	show_condition_text: text = '****'
10.8878 	EXP 	show_condition_text: autoDraw = True
10.9038 	EXP 	show_condition_text: text = '****'
10.9038 	EXP 	show_condition_text: autoDraw = True
10.9206 	EXP 	show_condition_text: text = '****'
10.9206 	EXP 	show_condition_text: autoDraw = True
10.9372 	EXP 	show_condition_text: text = '****'
10.9372 	EXP 	show_condition_text: autoDraw = True
10.9542 	EXP 	show_condition_text: text = '****'
10.9542 	EXP 	show_condition_text: autoDraw = True
10.9711 	EXP 	show_condition_text: text = '****'
10.9711 	EXP 	show_condition_text: autoDraw = True
10.9881 	EXP 	show_condition_text: text = '****'
10.9881 	EXP 	show_condition_text: autoDraw = True
11.0043 	EXP 	show_condition_text: text = '****'
11.0043 	EXP 	show_condition_text: autoDraw = True
11.0208 	EXP 	show_condition_text: text = '****'
11.0208 	EXP 	show_condition_text: autoDraw = True
11.0244 	DATA 	Keypress: space
11.0371 	EXP 	show_condition_text: text = '****'
11.0371 	EXP 	show_condition_text: autoDraw = True
11.0543 	EXP 	show_condition_text: text = '****'
11.0543 	EXP 	show_condition_text: autoDraw = True
11.0712 	EXP 	show_condition_text: text = '****'
11.0712 	EXP 	show_condition_text: autoDraw = True
11.0882 	EXP 	show_condition_text: text = '****'
