instructions_text.started,instructions_text.stopped,instructions_keyresp.keys,instructions_keyresp.rt,instructions_keyresp.started,instructions_keyresp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
9.361179073000017,None,space,1.9878226150000273,9.361179073000017,None,,001,2020_Feb_15_1724,demo,3.2.4,59.85848830834387,
