instructions_text.started,instructions_text.stopped,instructions_keyresp.keys,instructions_keyresp.rt,instructions_keyresp.started,instructions_keyresp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
8.639399772000615,None,space,0.28801405100966804,8.639399772000615,None,,001,2020_Feb_25_1942,demo,3.2.4,59.75710910398637,
