instructions_text.started,instructions_text.stopped,instructions_keyresp.keys,instructions_keyresp.rt,instructions_keyresp.started,instructions_keyresp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
11.031949468997482,None,space,0.28679323500182363,11.031949468997482,None,,001,2020_Feb_17_2036,demo,3.2.4,60.04292348555286,
