instructions_text.started,instructions_text.stopped,instructions_keyresp.keys,instructions_keyresp.rt,instructions_keyresp.started,instructions_keyresp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
7.459350617995369,None,space,0.1950278320000507,7.459350617995369,None,,001,2020_Feb_25_1757,demo,3.2.4,59.86646091295969,
