instructions_text.started,instructions_text.stopped,instructions_keyresp.keys,instructions_keyresp.rt,instructions_keyresp.started,instructions_keyresp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
9.214393925000195,None,space,0.08766603300000497,9.214393925000195,None,,001,2020_Feb_15_1733,demo,3.2.4,59.941781784259916,
