instructions_text.started,instructions_text.stopped,instructions_keyresp.keys,instructions_keyresp.rt,instructions_keyresp.started,instructions_keyresp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
7.817300790993613,None,space,0.33183400199050084,7.817300790993613,None,,001,2020_Feb_25_1943,demo,3.2.4,60.192946562583295,
