instructions_text.started,instructions_text.stopped,instructions_keyresp.keys,instructions_keyresp.rt,instructions_keyresp.started,instructions_keyresp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
7.163040997998905,None,space,0.21291061499505304,7.163040997998905,None,,001,2020_Feb_25_1734,demo,3.2.4,59.75146152594334,
