instructions_text.started,instructions_text.stopped,instructions_keyresp.keys,instructions_keyresp.rt,instructions_keyresp.started,instructions_keyresp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6.617419842001254,None,space,0.658365600000252,6.617419842001254,None,,001,2020_Feb_17_1953,demo,3.2.4,60.054759009955156,
