instructions_text.started,instructions_text.stopped,instructions_keyresp.keys,instructions_keyresp.rt,instructions_keyresp.started,instructions_keyresp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6.51775853500294,None,space,0.2685120290007035,6.51775853500294,None,,001,2020_Feb_17_2028,demo,3.2.4,60.06872943894403,
