instructions_text.started,instructions_text.stopped,instructions_keyresp.keys,instructions_keyresp.rt,instructions_keyresp.started,instructions_keyresp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
13.942103238994605,None,space,0.23311652900883928,13.942103238994605,None,,001,2020_Feb_25_1939,demo,3.2.4,59.82333857057395,
