instructions_text.started,instructions_text.stopped,instructions_keyresp.keys,instructions_keyresp.rt,instructions_keyresp.started,instructions_keyresp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
16.37592006700288,None,space,0.47391723000328057,16.37592006700288,None,,001,2020_Feb_25_1750,demo,3.2.4,60.18726774572385,
