instructions_text.started,instructions_text.stopped,instructions_keyresp.keys,instructions_keyresp.rt,instructions_keyresp.started,instructions_keyresp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6.573883959999989,None,space,0.517196924000018,6.573883959999989,None,,001,2020_Feb_15_1725,demo,3.2.4,59.83835195796942,
