instructions_text.started,instructions_text.stopped,instructions_keyresp.keys,instructions_keyresp.rt,instructions_keyresp.started,instructions_keyresp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
8.956079812996904,None,space,0.31178585399175063,8.956079812996904,None,,001,2020_Feb_25_1730,demo,3.2.4,59.93039659519519,
