instructions_text.started,instructions_text.stopped,instructions_keyresp.keys,instructions_keyresp.rt,instructions_keyresp.started,instructions_keyresp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
17.298657021001418,None,space,0.38951354199889465,17.298657021001418,None,,001,2020_Feb_15_1652,demo,3.2.4,60.438093254402595,
