instructions_text.started,instructions_text.stopped,instructions_keyresp.keys,instructions_keyresp.rt,instructions_keyresp.started,instructions_keyresp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
9.296198997995816,None,space,0.22655404699617065,9.296198997995816,None,,001,2020_Feb_25_1945,demo,3.2.4,59.94110127363627,
