instructions_text.started,instructions_text.stopped,instructions_keyresp.keys,instructions_keyresp.rt,instructions_keyresp.started,instructions_keyresp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
11.254120731999137,None,space,0.5263813550009218,11.254120731999137,None,,001,2020_Feb_17_2013,demo,3.2.4,59.6908754009711,
